epoch,acc,loss,val_acc,val_loss
0,0.849365234375,24.7504908045,0.58984375,8.58779966831
1,0.914713541667,4.49054202934,0.669921875,2.99845704436
2,0.933919270833,1.83182793111,0.55712890625,1.87217973173
3,0.944173177083,1.07727385685,0.484375,1.40699398518
4,0.951171875,0.727119737615,0.64697265625,1.13408400118
5,0.963785807292,0.510800416892,0.515625,1.01451337337
6,0.969970703125,0.397533330445,0.81005859375,0.817246004939
7,0.968017578125,0.337748100981,0.7490234375,0.742429312319
8,0.975911458333,0.272613417047,0.64013671875,0.747924927622
9,0.97412109375,0.246448460035,0.76318359375,0.66319052875
10,0.973063151042,0.235226112418,0.81005859375,0.51999191381
11,0.978434244792,0.209873611107,0.83056640625,0.541254088283
12,0.974527994792,0.209853728302,0.83349609375,0.531487213448
13,0.9755859375,0.211325267019,0.8876953125,0.414201505482
14,0.9794921875,0.199790016438,0.87841796875,0.507532754913
15,0.980631510417,0.179616514593,0.95263671875,0.224876459688
16,0.980387369792,0.172947191323,0.89892578125,0.353539919481
17,0.979248046875,0.177998543096,0.93359375,0.311912905425
18,0.977294921875,0.183918405014,0.93798828125,0.359089152887
19,0.980794270833,0.178120563738,0.8720703125,0.555666409433
20,0.979329427083,0.179772810079,0.88916015625,0.39699808415
21,0.979736328125,0.171357140255,0.89501953125,0.397657023743
22,0.979736328125,0.169159018124,0.90771484375,0.39256218262
23,0.98046875,0.170057614955,0.89501953125,0.546441333368
24,0.977783203125,0.180661708117,0.94482421875,0.292108153924
25,0.97900390625,0.178486996641,0.890625,0.548065303825
26,0.985026041667,0.155805554241,0.92724609375,0.338244743645
27,0.980305989583,0.164333717277,0.94091796875,0.260869390331
28,0.977864583333,0.180774712935,0.83154296875,0.974778957665
29,0.979329427083,0.177892119624,0.93701171875,0.306734340265
30,0.983235677083,0.168393884785,0.9306640625,0.375146430917
31,0.979654947917,0.165817045607,0.8857421875,0.481320299208
32,0.982096354167,0.166454644408,0.95166015625,0.239659096114
33,0.9853515625,0.148165384152,0.91943359375,0.3912904514
34,0.980061848958,0.165965354691,0.9306640625,0.340383056551
35,0.982747395833,0.159339849992,0.89404296875,0.395250026137
36,0.98193359375,0.158293369847,0.95654296875,0.182320482098
37,0.977457682292,0.178695161516,0.908203125,0.733630092815
38,0.98095703125,0.182606597741,0.927734375,0.418747643009
39,0.982096354167,0.164958595298,0.9306640625,0.439131347463
40,0.981852213542,0.16223146487,0.93310546875,0.32295739837
41,0.982259114583,0.164499164714,0.93994140625,0.280677990057
42,0.980875651042,0.165914636105,0.87890625,0.648260025308
43,0.978108723958,0.180120993716,0.9150390625,0.466006667353
44,0.987223307292,0.159093431818,0.94482421875,0.305900403298
45,0.980794270833,0.163947416469,0.9296875,0.352332872339
46,0.982503255208,0.165259159791,0.94091796875,0.404349720106
47,0.9775390625,0.179759907536,0.90869140625,0.574232033454
48,0.983723958333,0.164085762886,0.93115234375,0.407494165935
49,0.984700520833,0.155392654395,0.93603515625,0.333034025505
50,0.983479817708,0.154725779779,0.89404296875,0.438653593883
51,0.980712890625,0.169042535437,0.85546875,0.676402508281
52,0.984212239583,0.157288881174,0.91845703125,0.568260063417
53,0.9833984375,0.163241755838,0.92626953125,0.388714546338
54,0.983235677083,0.155576807757,0.85595703125,0.653936144896
55,0.982584635417,0.166509504896,0.8720703125,0.464085770771
56,0.981282552083,0.172715315595,0.88427734375,0.647815536708
57,0.981282552083,0.164211846888,0.921875,0.417000137269
58,0.979817708333,0.169258582716,0.92431640625,0.461368058808
59,0.980631510417,0.171952192051,0.92333984375,0.356264915317
60,0.984456380208,0.166612227758,0.92041015625,0.418548597954
61,0.984130859375,0.164774252102,0.89697265625,0.719797547907
62,0.98388671875,0.164774832626,0.8984375,0.497434327379
63,0.983479817708,0.157619270186,0.935546875,0.402625733055
64,0.982747395833,0.174278153107,0.908203125,0.466246122494
65,0.984130859375,0.158253856159,0.85888671875,0.630948179401
66,0.985595703125,0.150705405201,0.93115234375,0.374829394743
67,0.985677083333,0.148468634735,0.888671875,0.607222644612
